order_item_id,order_id,client_id,sale_date,product_id
2681,181,261,2024-08-23,3
2682,182,958,2024-11-04,16
2683,183,869,2025-01-27,4
2684,184,54,2024-12-03,6
2685,185,822,2024-09-06,17
2686,186,707,2024-12-29,2
2687,187,538,2024-10-13,8
2688,188,302,2024-09-24,16
2689,189,783,2025-04-14,20
2690,190,106,2024-09-11,16
2691,191,875,2024-12-07,13
2692,192,286,2024-11-08,8
2693,193,147,2024-10-31,18
2694,194,87,2025-06-04,9
2695,195,503,2025-02-07,18
2696,196,726,2024-12-09,7
2697,197,825,2025-03-18,8
2698,198,55,2024-10-12,2
2699,199,326,2025-06-16,5
2700,200,566,2025-05-29,2
2701,201,2,2025-05-26,9
2702,202,392,2025-04-10,10
2703,203,843,2025-05-11,9
2704,204,688,2025-01-26,15
2705,205,788,2025-02-18,9
2706,206,516,2025-02-12,4
2707,207,95,2024-10-19,1
2708,208,101,2024-09-08,8
2709,209,346,2024-11-27,20
2710,210,550,2024-12-24,19
2711,211,683,2025-03-23,8
2712,212,582,2025-07-29,11
2713,213,450,2024-08-31,6
2714,214,228,2024-10-20,3
2715,215,420,2025-06-02,19
2716,216,493,2025-07-18,7
2717,217,858,2025-07-01,2
2718,218,741,2024-09-28,11
2719,219,338,2025-05-09,6
2720,220,211,2025-04-26,1
2721,221,210,2025-03-18,4
2722,222,162,2024-12-17,12
2723,223,314,2024-12-31,19
2724,224,208,2025-04-03,7
2725,225,863,2024-10-06,18
2726,226,945,2025-02-11,7
2727,227,66,2025-03-28,9
2728,228,116,2025-02-12,5
2729,229,3,2024-09-21,16
2730,230,937,2025-05-19,10
2731,231,530,2024-12-09,12
2732,232,669,2024-08-25,12
2733,233,506,2025-04-08,14
2734,234,738,2024-11-02,11
2735,235,488,2025-06-19,8
2736,236,305,2025-01-28,16
2737,237,249,2024-08-10,18
2738,238,730,2025-02-28,3
2739,239,433,2025-07-27,18
2740,240,623,2025-02-22,6
2741,241,753,2024-08-08,15
2742,242,297,2024-10-06,14
2743,243,413,2024-08-29,19
2744,244,226,2025-07-09,1
2745,245,582,2024-12-21,8
2746,246,871,2024-10-17,1
2747,247,288,2025-06-16,11
2748,248,600,2025-05-07,1
2749,249,280,2024-12-26,6
2750,250,538,2024-09-17,10
2751,251,584,2025-04-09,11
2752,252,50,2024-11-02,18
2753,253,900,2025-01-31,9
2754,254,216,2025-05-30,9
2755,255,490,2025-02-09,12
2756,256,739,2024-10-15,2
2757,257,898,2024-08-04,5
2758,258,128,2025-05-18,17
2759,259,100,2024-09-18,10
2760,260,127,2024-09-09,2
2761,261,641,2025-03-10,10
2762,262,906,2024-09-30,17
2763,263,411,2025-03-11,20
2764,264,987,2025-03-08,13
2765,265,899,2024-12-23,11
2766,266,146,2025-03-12,9
2767,267,51,2025-07-14,3
2768,268,829,2025-02-16,1
2769,269,998,2025-02-16,20
2770,270,218,2024-09-10,9
2771,271,211,2025-07-28,10
2772,272,122,2025-03-26,2
2773,273,704,2024-11-01,1
2774,274,342,2025-04-03,16
2775,275,394,2025-01-12,17
2776,276,567,2025-06-01,6
2777,277,645,2024-09-02,16
2778,278,15,2024-12-25,2
2779,279,459,2025-07-01,7
2780,280,63,2024-10-29,4
2781,281,221,2025-07-06,13
2782,282,247,2025-05-07,8
2783,283,490,2024-11-13,15
2784,284,875,2025-05-04,10
2785,285,697,2024-12-25,4
2786,286,616,2024-12-11,5
2787,287,358,2025-06-15,7
2788,288,73,2024-10-18,5
2789,289,161,2024-11-04,6
2790,290,770,2025-06-07,6
2791,291,588,2024-08-01,2
2792,292,194,2025-04-07,6
2793,293,882,2025-04-19,2
2794,294,227,2025-06-30,14
2795,295,643,2025-07-19,1
2796,296,499,2025-01-12,15
2797,297,912,2024-08-17,20
2798,298,491,2025-07-20,9
2799,299,324,2024-12-12,8
2800,300,480,2024-08-24,11
2801,301,18,2025-01-10,17
2802,302,933,2024-09-27,15
2803,303,152,2025-06-13,18
2804,304,303,2025-03-12,1
2805,305,919,2025-01-10,20
2806,306,758,2024-09-20,13
2807,307,720,2025-04-18,11
2808,308,702,2024-09-26,20
2809,309,450,2025-07-20,18
2810,310,683,2025-02-04,8
2811,311,58,2025-03-11,15
2812,312,922,2024-09-29,20
2813,313,938,2025-02-19,19
2814,314,410,2025-04-04,19
2815,315,483,2025-07-04,16
2816,316,969,2024-08-09,13
2817,317,704,2025-04-23,8
2818,318,592,2025-05-11,5
2819,319,483,2025-05-28,11
2820,320,35,2024-08-11,9
2821,321,72,2025-02-19,7
2822,322,578,2025-05-29,18
2823,323,855,2025-06-01,9
2824,324,936,2025-03-24,9
2825,325,691,2025-06-20,14
2826,326,907,2024-11-23,1
2827,327,736,2024-12-05,9
2828,328,704,2024-09-10,3
2829,329,161,2025-01-04,4
2830,330,80,2024-11-19,20
2831,331,43,2024-09-28,3
2832,332,986,2025-04-12,15
2833,333,137,2024-10-19,6
2834,334,986,2024-09-21,9
2835,335,359,2025-03-07,11
2836,336,259,2025-03-26,4
2837,337,58,2025-03-21,12
2838,338,799,2025-02-26,19
2839,339,679,2024-12-23,19
2840,340,35,2025-04-24,20
2841,341,497,2025-03-29,2
2842,342,683,2025-04-14,19
2843,343,707,2025-01-03,20
2844,344,464,2025-05-22,4
2845,345,918,2025-01-07,12
2846,346,86,2024-08-09,17
2847,347,75,2024-10-24,7
2848,348,451,2024-09-18,17
2849,349,927,2025-02-16,2
2850,350,629,2025-02-28,16
2851,351,141,2024-09-26,8
2852,352,188,2024-10-15,14
2853,353,890,2025-07-07,8
2854,354,477,2024-10-15,19
2855,355,953,2025-03-27,20
2856,356,455,2025-07-13,16
2857,357,291,2024-10-07,15
2858,358,450,2025-01-22,14
2859,359,848,2024-10-24,8
2860,360,332,2024-12-21,7
2861,361,224,2025-05-24,16
2862,362,601,2025-06-24,4
2863,363,942,2024-08-03,20
2864,364,298,2025-07-15,15
2865,365,342,2025-02-07,7
2866,366,477,2025-07-15,20
2867,367,709,2025-03-08,7
2868,368,522,2024-10-31,3
2869,369,82,2025-05-12,7
2870,370,871,2025-02-11,14
2871,371,537,2025-03-15,7
2872,372,218,2024-10-23,3
2873,373,42,2024-09-10,10
2874,374,564,2025-04-22,1
2875,375,442,2025-02-16,16
2876,376,971,2025-04-06,19
2877,377,180,2025-04-17,13
2878,378,83,2024-12-15,4
2879,379,887,2024-11-11,1
2880,380,868,2024-08-08,1
2881,381,226,2025-03-26,5
2882,382,955,2025-04-22,6
2883,383,267,2024-09-15,4
2884,384,928,2025-03-27,16
2885,385,773,2025-04-09,16
2886,386,579,2025-04-05,20
2887,387,934,2024-09-07,1
2888,388,363,2025-07-21,12
2889,389,627,2025-03-19,16
2890,390,48,2025-04-27,5
2891,391,728,2025-05-11,20
2892,392,850,2024-09-01,13
2893,393,313,2025-02-05,6
2894,394,413,2025-02-22,18
2895,395,454,2024-08-04,6
2896,396,400,2024-09-07,5
2897,397,403,2024-08-09,18
2898,398,994,2025-06-08,8
2899,399,70,2025-02-19,19
2900,400,135,2024-12-24,19
2901,401,763,2024-08-25,1
2902,402,406,2025-01-17,19
2903,403,9,2024-10-26,13
2904,404,127,2025-01-13,12
2905,405,990,2025-04-04,3
2906,406,952,2024-12-19,16
2907,407,821,2025-06-26,7
2908,408,284,2025-06-28,4
2909,409,915,2025-01-07,12
2910,410,805,2025-06-28,5
2911,411,647,2024-12-09,19
2912,412,586,2025-01-14,9
2913,413,907,2024-09-11,11
2914,414,545,2025-02-20,3
2915,415,869,2024-11-18,8
2916,416,727,2024-12-30,12
2917,417,485,2025-02-07,8
2918,418,672,2025-04-17,3
2919,419,614,2024-11-21,17
2920,420,334,2024-10-24,12
2921,421,963,2024-10-27,18
2922,422,970,2024-12-19,11
2923,423,844,2025-07-01,5
2924,424,692,2024-12-20,4
2925,425,134,2025-01-14,1
2926,426,345,2025-03-13,4
2927,427,359,2024-12-18,4
2928,428,421,2024-11-23,16
2929,429,218,2025-06-17,13
2930,430,764,2025-07-10,7
2931,431,966,2024-12-04,15
2932,432,930,2025-05-22,18
2933,433,321,2024-09-27,8
2934,434,45,2025-04-03,8
2935,435,691,2024-09-04,14
2936,436,642,2024-11-01,6
2937,437,977,2025-04-22,12
2938,438,787,2025-01-18,6
2939,439,148,2025-03-26,9
2940,440,413,2025-02-09,12
2941,441,935,2024-09-14,8
2942,442,806,2024-11-28,10
2943,443,822,2025-01-22,20
2944,444,608,2025-02-19,20
2945,445,61,2024-10-15,14
2946,446,336,2024-11-16,12
2947,447,939,2024-09-01,15
2948,448,364,2025-04-24,14
2949,449,129,2024-09-14,1
2950,450,682,2024-08-14,14
2951,451,424,2024-11-21,11
2952,452,359,2025-04-13,14
2953,453,772,2024-10-01,3
2954,454,371,2024-12-03,18
2955,455,547,2025-06-21,18
2956,456,80,2025-03-02,18
2957,457,776,2025-02-14,18
2958,458,836,2024-08-19,12
2959,459,877,2024-11-27,15
2960,460,216,2025-03-18,14
2961,461,354,2025-06-27,2
2962,462,219,2025-06-12,16
2963,463,123,2025-07-20,3
2964,464,148,2025-07-09,5
2965,465,216,2025-04-28,18
2966,466,999,2024-09-25,5
2967,467,363,2024-08-23,10
2968,468,514,2024-12-26,6
2969,469,683,2025-02-07,14
2970,470,473,2025-06-17,9
2971,471,736,2024-09-01,12
2972,472,631,2024-07-31,1
2973,473,147,2024-10-09,19
2974,474,205,2025-04-24,4
2975,475,565,2025-04-04,1
2976,476,192,2025-03-25,9
2977,477,228,2025-05-07,4
2978,478,730,2025-06-13,17
2979,479,798,2025-06-07,11
2980,480,285,2025-01-26,10
2981,481,363,2024-10-12,9
2982,482,627,2024-10-08,15
2983,483,79,2025-03-09,10
2984,484,757,2025-01-22,18
2985,485,70,2024-08-14,15
2986,486,758,2025-01-21,12
2987,487,369,2025-05-10,16
2988,488,454,2024-09-01,15
2989,489,76,2025-06-08,1
2990,490,812,2025-06-09,11
2991,491,382,2024-11-04,4
2992,492,825,2025-04-15,14
2993,493,765,2024-10-24,6
2994,494,631,2024-10-25,1
2995,495,952,2025-03-27,7
2996,496,483,2024-07-31,17
2997,497,74,2025-05-20,10
2998,498,221,2025-02-14,2
2999,499,998,2025-03-06,19
3000,500,203,2024-09-01,14
3001,1,543,2024-09-11,14
3002,2,287,2024-09-05,13
3003,3,968,2024-12-13,8
3004,4,544,2024-09-01,9
3005,5,150,2025-06-28,7
3006,6,206,2025-07-14,4
3007,7,267,2024-12-19,12
3008,8,801,2025-04-23,18
3009,9,927,2025-04-26,1
3010,10,486,2024-12-27,18
3011,11,148,2025-02-26,12
3012,12,52,2024-09-24,10
3013,13,807,2025-01-26,18
3014,14,103,2024-11-10,6
3015,15,885,2025-01-24,16
3016,16,498,2024-08-07,7
3017,17,847,2024-10-01,11
3018,18,331,2025-04-01,16
3019,19,371,2025-05-03,18
3020,20,24,2025-01-25,8
3021,21,434,2024-08-30,4
3022,22,3,2024-10-10,12
3023,23,161,2024-09-07,15
3024,24,63,2024-08-14,15
3025,25,801,2024-09-25,11
3026,26,342,2025-01-04,10
3027,27,484,2024-08-29,18
3028,28,323,2024-10-12,3
3029,29,324,2024-09-08,20
3030,30,418,2025-03-31,6
3031,31,745,2024-09-13,17
3032,32,527,2024-10-20,3
3033,33,529,2025-03-30,17
3034,34,923,2025-01-27,15
3035,35,271,2025-07-07,12
3036,36,271,2025-05-26,12
3037,37,252,2025-05-31,17
3038,38,266,2025-03-11,11
3039,39,768,2025-04-10,10
3040,40,278,2024-11-01,19
3041,41,110,2025-03-16,7
3042,42,762,2024-10-03,17
3043,43,896,2024-09-23,2
3044,44,132,2025-05-26,8
3045,45,924,2024-09-25,3
3046,46,252,2024-12-29,7
3047,47,840,2024-10-24,6
3048,48,889,2025-02-22,12
3049,49,307,2025-03-19,12
3050,50,122,2024-12-05,20
3051,51,881,2024-10-12,2
3052,52,761,2025-01-12,9
3053,53,818,2025-01-26,5
3054,54,452,2025-07-05,18
3055,55,135,2024-12-04,11
3056,56,826,2025-02-24,14
3057,57,589,2024-08-27,15
3058,58,18,2025-03-30,6
3059,59,92,2024-10-27,19
3060,60,46,2025-04-17,12
3061,61,136,2025-05-19,15
3062,62,363,2025-04-28,18
3063,63,398,2025-01-10,4
3064,64,177,2025-02-06,18
3065,65,702,2025-04-10,17
3066,66,993,2024-10-12,1
3067,67,884,2024-09-24,20
3068,68,670,2024-12-31,2
3069,69,437,2024-12-22,11
3070,70,77,2024-08-02,6
3071,71,979,2025-07-06,5
3072,72,814,2024-08-12,15
3073,73,457,2024-10-18,7
3074,74,498,2025-02-06,10
3075,75,254,2025-01-24,8
3076,76,728,2024-12-03,8
3077,77,225,2025-05-28,2
3078,78,462,2024-09-25,13
3079,79,948,2024-10-10,10
3080,80,349,2025-04-11,15
3081,81,91,2024-12-14,1
3082,82,50,2024-10-28,1
3083,83,641,2025-01-08,10
3084,84,904,2025-06-21,3
3085,85,578,2025-03-03,16
3086,86,662,2025-04-01,8
3087,87,375,2024-09-11,6
3088,88,923,2024-11-17,9
3089,89,53,2024-09-11,16
3090,90,172,2024-10-02,17
3091,91,943,2025-07-18,4
3092,92,818,2025-03-22,4
3093,93,750,2025-06-19,9
3094,94,703,2024-10-07,11
3095,95,972,2025-01-19,9
3096,96,803,2024-10-28,1
3097,97,121,2025-05-18,19
3098,98,514,2025-02-21,19
3099,99,887,2024-12-07,16
3100,100,147,2025-02-14,1
3101,101,506,2025-02-08,13
3102,102,510,2025-07-13,8
3103,103,529,2025-05-07,17
3104,104,237,2024-10-27,20
3105,105,740,2024-12-30,1
3106,106,188,2024-10-27,14
3107,107,44,2024-12-28,2
3108,108,623,2024-12-23,10
3109,109,561,2025-07-09,2
3110,110,768,2024-11-08,17
3111,111,261,2024-08-12,4
3112,112,990,2024-09-15,8
3113,113,112,2025-07-01,8
3114,114,871,2025-04-07,11
3115,115,593,2024-09-04,4
3116,116,148,2025-01-13,17
3117,117,446,2025-01-30,8
3118,118,283,2024-10-08,14
3119,119,447,2024-08-11,19
3120,120,113,2025-05-29,14
3121,121,285,2025-04-20,1
3122,122,939,2025-03-11,7
3123,123,405,2025-07-05,12
3124,124,309,2024-10-22,12
3125,125,599,2025-06-08,12
3126,126,62,2025-03-24,6
3127,127,896,2025-03-06,6
3128,128,276,2024-11-09,1
3129,129,213,2024-10-01,2
3130,130,284,2025-02-20,19
3131,131,557,2025-06-27,12
3132,132,631,2025-06-05,3
3133,133,903,2025-05-19,14
3134,134,640,2024-08-21,19
3135,135,308,2024-08-12,6
3136,136,212,2024-10-02,1
3137,137,718,2024-11-13,19
3138,138,726,2025-06-30,7
3139,139,390,2025-03-27,16
3140,140,741,2024-12-24,20
3141,141,434,2025-07-17,14
3142,142,86,2024-12-11,14
3143,143,355,2025-02-20,10
3144,144,444,2025-06-16,15
3145,145,314,2025-02-23,11
3146,146,15,2025-03-10,7
3147,147,819,2025-05-18,13
3148,148,104,2025-01-15,10
3149,149,19,2024-11-29,8
3150,150,941,2024-08-24,10
3151,151,597,2024-08-17,4
3152,152,927,2025-03-28,16
3153,153,372,2025-01-30,1
3154,154,131,2024-12-07,3
3155,155,433,2025-04-11,20
3156,156,95,2025-04-21,3
3157,157,820,2025-05-24,10
3158,158,802,2025-07-20,12
3159,159,213,2025-01-10,6
3160,160,940,2025-07-20,19
3161,161,991,2025-07-04,8
3162,162,283,2024-08-22,16
3163,163,787,2025-02-24,5
3164,164,117,2025-06-17,19
3165,165,588,2024-12-10,9
3166,166,723,2025-01-28,16
3167,167,162,2024-12-28,7
3168,168,772,2025-03-09,18
3169,169,856,2024-11-18,19
3170,170,499,2025-03-03,12
3171,171,102,2024-12-18,4
3172,172,72,2024-11-01,5
3173,173,661,2025-01-09,6
3174,174,499,2024-11-17,3
3175,175,691,2024-08-21,16
3176,176,533,2025-01-14,5
3177,177,305,2024-12-02,3
3178,178,377,2025-06-18,20
3179,179,855,2025-06-02,7
3180,180,541,2024-08-01,10
3181,181,261,2024-08-23,1
3182,182,958,2024-11-04,14
3183,183,869,2025-01-27,9
3184,184,54,2024-12-03,14
3185,185,822,2024-09-06,20
3186,186,707,2024-12-29,2
3187,187,538,2024-10-13,19
3188,188,302,2024-09-24,9
3189,189,783,2025-04-14,4
3190,190,106,2024-09-11,20
3191,191,875,2024-12-07,11
3192,192,286,2024-11-08,7
3193,193,147,2024-10-31,2
3194,194,87,2025-06-04,1
3195,195,503,2025-02-07,9
3196,196,726,2024-12-09,10
3197,197,825,2025-03-18,11
3198,198,55,2024-10-12,20
3199,199,326,2025-06-16,6
3200,200,566,2025-05-29,11
3201,201,2,2025-05-26,6
3202,202,392,2025-04-10,8
3203,203,843,2025-05-11,3
3204,204,688,2025-01-26,13
3205,205,788,2025-02-18,14
3206,206,516,2025-02-12,11
3207,207,95,2024-10-19,1
3208,208,101,2024-09-08,14
3209,209,346,2024-11-27,15
3210,210,550,2024-12-24,12
3211,211,683,2025-03-23,7
3212,212,582,2025-07-29,4
3213,213,450,2024-08-31,19
3214,214,228,2024-10-20,1
3215,215,420,2025-06-02,14
3216,216,493,2025-07-18,4
3217,217,858,2025-07-01,9
3218,218,741,2024-09-28,10
3219,219,338,2025-05-09,13
3220,220,211,2025-04-26,5
3221,221,210,2025-03-18,15
3222,222,162,2024-12-17,2
3223,223,314,2024-12-31,4
3224,224,208,2025-04-03,1
3225,225,863,2024-10-06,18
3226,226,945,2025-02-11,6
3227,227,66,2025-03-28,19
3228,228,116,2025-02-12,13
3229,229,3,2024-09-21,11
3230,230,937,2025-05-19,14
3231,231,530,2024-12-09,14
3232,232,669,2024-08-25,16
3233,233,506,2025-04-08,3
3234,234,738,2024-11-02,20
3235,235,488,2025-06-19,5
3236,236,305,2025-01-28,19
3237,237,249,2024-08-10,7
3238,238,730,2025-02-28,15
3239,239,433,2025-07-27,11
3240,240,623,2025-02-22,17
3241,241,753,2024-08-08,17
3242,242,297,2024-10-06,11
3243,243,413,2024-08-29,5
3244,244,226,2025-07-09,10
3245,245,582,2024-12-21,12
3246,246,871,2024-10-17,14
3247,247,288,2025-06-16,17
3248,248,600,2025-05-07,16
3249,249,280,2024-12-26,18
3250,250,538,2024-09-17,4
3251,251,584,2025-04-09,8
3252,252,50,2024-11-02,6
3253,253,900,2025-01-31,19
3254,254,216,2025-05-30,3
3255,255,490,2025-02-09,9
3256,256,739,2024-10-15,13
3257,257,898,2024-08-04,13
3258,258,128,2025-05-18,12
3259,259,100,2024-09-18,11
3260,260,127,2024-09-09,5
3261,261,641,2025-03-10,16
3262,262,906,2024-09-30,4
3263,263,411,2025-03-11,19
3264,264,987,2025-03-08,19
3265,265,899,2024-12-23,4
3266,266,146,2025-03-12,15
3267,267,51,2025-07-14,17
3268,268,829,2025-02-16,14
3269,269,998,2025-02-16,13
3270,270,218,2024-09-10,12
3271,271,211,2025-07-28,6
3272,272,122,2025-03-26,2
3273,273,704,2024-11-01,18
3274,274,342,2025-04-03,9
3275,275,394,2025-01-12,3
3276,276,567,2025-06-01,19
3277,277,645,2024-09-02,15
3278,278,15,2024-12-25,14
3279,279,459,2025-07-01,6
3280,280,63,2024-10-29,7
3281,281,221,2025-07-06,2
3282,282,247,2025-05-07,3
3283,283,490,2024-11-13,7
3284,284,875,2025-05-04,9
3285,285,697,2024-12-25,15
3286,286,616,2024-12-11,9
3287,287,358,2025-06-15,12
3288,288,73,2024-10-18,17
3289,289,161,2024-11-04,9
3290,290,770,2025-06-07,8
3291,291,588,2024-08-01,17
3292,292,194,2025-04-07,13
3293,293,882,2025-04-19,5
3294,294,227,2025-06-30,14
3295,295,643,2025-07-19,5
3296,296,499,2025-01-12,12
3297,297,912,2024-08-17,12
3298,298,491,2025-07-20,7
3299,299,324,2024-12-12,6
3300,300,480,2024-08-24,18
3301,301,18,2025-01-10,19
3302,302,933,2024-09-27,14
3303,303,152,2025-06-13,12
3304,304,303,2025-03-12,6
3305,305,919,2025-01-10,4
3306,306,758,2024-09-20,6
3307,307,720,2025-04-18,13
3308,308,702,2024-09-26,10
3309,309,450,2025-07-20,15
3310,310,683,2025-02-04,10
3311,311,58,2025-03-11,16
3312,312,922,2024-09-29,15
3313,313,938,2025-02-19,4
3314,314,410,2025-04-04,2
3315,315,483,2025-07-04,14
3316,316,969,2024-08-09,3
3317,317,704,2025-04-23,11
3318,318,592,2025-05-11,15
3319,319,483,2025-05-28,14
3320,320,35,2024-08-11,18
3321,321,72,2025-02-19,8
3322,322,578,2025-05-29,14
3323,323,855,2025-06-01,5
3324,324,936,2025-03-24,11
3325,325,691,2025-06-20,18
3326,326,907,2024-11-23,4
3327,327,736,2024-12-05,7
3328,328,704,2024-09-10,9
3329,329,161,2025-01-04,2
3330,330,80,2024-11-19,4
3331,331,43,2024-09-28,5
3332,332,986,2025-04-12,13
3333,333,137,2024-10-19,16
3334,334,986,2024-09-21,16
3335,335,359,2025-03-07,6
3336,336,259,2025-03-26,18
3337,337,58,2025-03-21,4
3338,338,799,2025-02-26,15
3339,339,679,2024-12-23,1
3340,340,35,2025-04-24,4
3341,341,497,2025-03-29,14
3342,342,683,2025-04-14,2
3343,343,707,2025-01-03,2
3344,344,464,2025-05-22,6
3345,345,918,2025-01-07,19
3346,346,86,2024-08-09,5
3347,347,75,2024-10-24,10
3348,348,451,2024-09-18,9
3349,349,927,2025-02-16,13
3350,350,629,2025-02-28,11
3351,351,141,2024-09-26,9
3352,352,188,2024-10-15,16
3353,353,890,2025-07-07,8
3354,354,477,2024-10-15,14
3355,355,953,2025-03-27,20
3356,356,455,2025-07-13,4
3357,357,291,2024-10-07,18
3358,358,450,2025-01-22,16
3359,359,848,2024-10-24,16
3360,360,332,2024-12-21,16
3361,361,224,2025-05-24,6
3362,362,601,2025-06-24,8
3363,363,942,2024-08-03,20
3364,364,298,2025-07-15,1
3365,365,342,2025-02-07,10
3366,366,477,2025-07-15,9
3367,367,709,2025-03-08,8
3368,368,522,2024-10-31,1
3369,369,82,2025-05-12,2
3370,370,871,2025-02-11,10
3371,371,537,2025-03-15,15
3372,372,218,2024-10-23,8
3373,373,42,2024-09-10,8
3374,374,564,2025-04-22,7
3375,375,442,2025-02-16,16
3376,376,971,2025-04-06,15
3377,377,180,2025-04-17,20
3378,378,83,2024-12-15,15
3379,379,887,2024-11-11,17
3380,380,868,2024-08-08,3
3381,381,226,2025-03-26,17
3382,382,955,2025-04-22,10
3383,383,267,2024-09-15,1
3384,384,928,2025-03-27,1
3385,385,773,2025-04-09,4
3386,386,579,2025-04-05,15
3387,387,934,2024-09-07,3
3388,388,363,2025-07-21,9
3389,389,627,2025-03-19,4
3390,390,48,2025-04-27,18
3391,391,728,2025-05-11,11
3392,392,850,2024-09-01,17
3393,393,313,2025-02-05,17
3394,394,413,2025-02-22,4
3395,395,454,2024-08-04,11
3396,396,400,2024-09-07,19
3397,397,403,2024-08-09,5
3398,398,994,2025-06-08,13
3399,399,70,2025-02-19,9
3400,400,135,2024-12-24,7
3401,401,763,2024-08-25,11
3402,402,406,2025-01-17,8
3403,403,9,2024-10-26,20
3404,404,127,2025-01-13,8
3405,405,990,2025-04-04,12
3406,406,952,2024-12-19,17
3407,407,821,2025-06-26,2
3408,408,284,2025-06-28,6
3409,409,915,2025-01-07,13
3410,410,805,2025-06-28,15
3411,411,647,2024-12-09,8
3412,412,586,2025-01-14,18
3413,413,907,2024-09-11,10
3414,414,545,2025-02-20,12
3415,415,869,2024-11-18,10
3416,416,727,2024-12-30,6
3417,417,485,2025-02-07,6
3418,418,672,2025-04-17,18
3419,419,614,2024-11-21,12
3420,420,334,2024-10-24,19
3421,421,963,2024-10-27,18
3422,422,970,2024-12-19,19
3423,423,844,2025-07-01,14
3424,424,692,2024-12-20,20
3425,425,134,2025-01-14,1
3426,426,345,2025-03-13,17
3427,427,359,2024-12-18,7
3428,428,421,2024-11-23,1
3429,429,218,2025-06-17,14
3430,430,764,2025-07-10,6
3431,431,966,2024-12-04,12
3432,432,930,2025-05-22,5
3433,433,321,2024-09-27,13
3434,434,45,2025-04-03,16
3435,435,691,2024-09-04,9
3436,436,642,2024-11-01,20
3437,437,977,2025-04-22,3
3438,438,787,2025-01-18,8
3439,439,148,2025-03-26,6
3440,440,413,2025-02-09,3
3441,441,935,2024-09-14,10
3442,442,806,2024-11-28,12
3443,443,822,2025-01-22,5
3444,444,608,2025-02-19,6
3445,445,61,2024-10-15,3
3446,446,336,2024-11-16,12
3447,447,939,2024-09-01,10
3448,448,364,2025-04-24,15
3449,449,129,2024-09-14,13
3450,450,682,2024-08-14,5
3451,451,424,2024-11-21,6
3452,452,359,2025-04-13,20
3453,453,772,2024-10-01,10
3454,454,371,2024-12-03,2
3455,455,547,2025-06-21,4
3456,456,80,2025-03-02,15
3457,457,776,2025-02-14,7
3458,458,836,2024-08-19,11
3459,459,877,2024-11-27,4
3460,460,216,2025-03-18,16
3461,461,354,2025-06-27,7
3462,462,219,2025-06-12,9
3463,463,123,2025-07-20,3
3464,464,148,2025-07-09,18
3465,465,216,2025-04-28,19
3466,466,999,2024-09-25,14
3467,467,363,2024-08-23,18
3468,468,514,2024-12-26,11
3469,469,683,2025-02-07,1
3470,470,473,2025-06-17,8
3471,471,736,2024-09-01,19
3472,472,631,2024-07-31,8
3473,473,147,2024-10-09,10
3474,474,205,2025-04-24,14
3475,475,565,2025-04-04,4
3476,476,192,2025-03-25,20
3477,477,228,2025-05-07,7
3478,478,730,2025-06-13,12
3479,479,798,2025-06-07,20
3480,480,285,2025-01-26,4
3481,481,363,2024-10-12,13
3482,482,627,2024-10-08,11
3483,483,79,2025-03-09,14
3484,484,757,2025-01-22,2
3485,485,70,2024-08-14,7
3486,486,758,2025-01-21,4
3487,487,369,2025-05-10,20
3488,488,454,2024-09-01,17
3489,489,76,2025-06-08,3
3490,490,812,2025-06-09,10
3491,491,382,2024-11-04,13
3492,492,825,2025-04-15,4
3493,493,765,2024-10-24,5
3494,494,631,2024-10-25,6
3495,495,952,2025-03-27,16
3496,496,483,2024-07-31,3
3497,497,74,2025-05-20,16
3498,498,221,2025-02-14,7
3499,499,998,2025-03-06,13
3500,500,203,2024-09-01,14
3501,1,543,2024-09-11,2
3502,2,287,2024-09-05,15
3503,3,968,2024-12-13,11
3504,4,544,2024-09-01,8
3505,5,150,2025-06-28,1
3506,6,206,2025-07-14,9
3507,7,267,2024-12-19,11
3508,8,801,2025-04-23,3
3509,9,927,2025-04-26,9
3510,10,486,2024-12-27,6
3511,11,148,2025-02-26,10
3512,12,52,2024-09-24,9
3513,13,807,2025-01-26,17
3514,14,103,2024-11-10,1
3515,15,885,2025-01-24,19
3516,16,498,2024-08-07,13
3517,17,847,2024-10-01,17
3518,18,331,2025-04-01,10
3519,19,371,2025-05-03,15
3520,20,24,2025-01-25,9
3521,21,434,2024-08-30,12
3522,22,3,2024-10-10,6
3523,23,161,2024-09-07,10
3524,24,63,2024-08-14,12
3525,25,801,2024-09-25,3
3526,26,342,2025-01-04,9
3527,27,484,2024-08-29,20
3528,28,323,2024-10-12,2
3529,29,324,2024-09-08,6
3530,30,418,2025-03-31,15
3531,31,745,2024-09-13,10
3532,32,527,2024-10-20,18
3533,33,529,2025-03-30,20
3534,34,923,2025-01-27,4
3535,35,271,2025-07-07,11
3536,36,271,2025-05-26,17
3537,37,252,2025-05-31,2
3538,38,266,2025-03-11,18
3539,39,768,2025-04-10,17
3540,40,278,2024-11-01,6
3541,41,110,2025-03-16,6
3542,42,762,2024-10-03,13
3543,43,896,2024-09-23,1
3544,44,132,2025-05-26,8
3545,45,924,2024-09-25,6
3546,46,252,2024-12-29,10
3547,47,840,2024-10-24,4
3548,48,889,2025-02-22,14
3549,49,307,2025-03-19,10
3550,50,122,2024-12-05,7
3551,51,881,2024-10-12,20
3552,52,761,2025-01-12,17
3553,53,818,2025-01-26,3
